Klient_id_klienta,Obszar_id_obszaru,Czas_id_czasu,Atrakcja_id_atrakcji,ilosc,cena,Platnosc_id_platnosc
2554,1,23,16,1,90,2
2180,3,15,2,2,213,2
877,1,2,6,4,133,1
2609,1,18,6,5,261,2
46,1,1,6,1,76,1
722,3,9,1,4,270,2
1904,2,29,14,3,234,1
2375,2,22,8,4,127,2
2759,1,19,3,2,82,2
1912,2,24,6,3,138,1
1291,3,9,1,3,184,1
2346,2,16,7,1,127,1
1620,1,27,6,5,135,1
1967,2,26,6,4,251,2
47,1,16,15,2,107,1
2453,2,13,5,4,231,1
1558,1,24,5,5,161,1
487,3,30,12,1,227,2
335,2,22,13,4,94,2
1341,1,15,12,1,262,2
2679,2,2,1,4,79,1
1633,1,2,14,2,272,2
862,2,7,6,3,188,2
2958,3,14,1,3,130,1
324,1,16,13,4,131,1
1345,3,21,6,3,202,2
1043,3,29,7,2,276,1
1470,1,13,9,2,34,2
2303,2,30,3,5,47,1
2429,2,3,12,3,187,2
1746,2,30,1,5,67,2
34,2,19,3,3,276,2
2979,1,8,6,2,127,2
977,3,8,12,3,65,2
386,3,22,14,2,116,2
2261,2,16,6,5,102,2
267,2,29,6,1,251,2
1307,3,11,3,2,72,1
2452,3,9,6,1,57,2
2015,3,11,3,3,221,1
2037,3,1,8,1,279,1
1071,1,12,7,2,224,2
2969,2,20,2,1,205,2
2070,1,29,14,1,266,1
1339,2,7,9,1,185,2
365,1,21,3,2,35,1
1407,3,29,12,2,81,2
1638,3,1,7,1,111,2
1485,1,19,15,1,251,2
1987,1,26,4,1,282,2
97,3,30,15,4,158,1
1041,1,6,13,4,228,2
2703,1,4,1,2,237,2
773,1,7,3,2,178,2
2210,1,15,4,2,249,2
2218,1,15,7,5,237,1
211,2,5,6,1,32,2
2843,3,5,14,1,95,2
2703,3,23,7,5,141,2
2731,3,17,7,5,134,1
493,2,19,8,5,159,1
1867,1,25,2,3,42,2
1086,2,11,2,3,229,2
801,3,30,15,2,175,1
2304,2,29,3,4,191,2
287,2,13,3,4,188,1
2128,3,10,7,2,251,2
994,1,11,6,4,117,2
2632,2,17,11,5,37,2
1442,3,29,15,3,31,1
2461,3,28,13,1,180,2
2491,3,16,16,4,194,1
1197,2,25,16,2,269,1
2677,3,16,14,3,144,1
125,2,15,15,5,106,2
730,2,17,8,4,121,1
2861,1,20,4,3,142,1
878,1,29,3,1,43,2
198,2,30,10,1,118,2
941,1,2,15,2,280,1
491,1,15,9,3,76,2
2535,3,18,3,1,69,2
681,2,23,12,2,187,1
98,2,28,11,1,99,2
2974,2,10,2,3,280,1
2587,2,20,10,5,297,1
1603,2,14,3,1,40,1
1512,1,7,2,2,294,1
2172,2,27,9,5,110,2
783,1,2,9,2,197,1
253,1,4,6,3,288,1
476,2,16,14,2,179,1
866,1,30,3,5,299,1
2609,3,2,16,4,129,1
364,2,19,16,3,225,1
660,1,23,13,1,200,2
399,2,22,12,4,128,2
446,1,12,5,4,90,1
933,1,12,15,3,90,1
162,3,26,13,5,48,1
141,1,12,15,2,184,2
1210,1,9,16,1,111,2
1007,1,21,13,3,85,2
2951,2,26,7,3,172,1
1445,3,27,15,2,273,1
2414,3,11,5,4,158,2
2297,1,29,10,5,47,2
1972,1,30,6,5,73,1
2728,2,15,16,1,207,2
1452,2,1,12,2,265,2
785,2,17,14,4,30,1
678,3,26,8,3,127,2
1996,3,18,7,4,40,2
1284,3,9,10,5,296,1
2234,3,27,9,1,80,1
2501,2,15,3,1,258,2
1976,2,15,10,2,56,2
1440,2,8,11,5,201,2
1471,1,8,15,1,282,1
2878,3,29,5,1,145,2
1314,1,10,10,1,87,2
611,3,1,9,5,155,1
1448,2,27,6,3,181,1
644,1,7,3,5,84,2
2072,2,10,2,4,296,1
1061,3,3,11,3,47,1
1246,1,12,3,3,88,1
1017,1,28,10,5,161,1
2528,1,14,5,1,48,2
948,3,12,4,3,90,1
1964,3,22,3,3,45,2
110,3,1,7,5,90,1
1266,2,16,13,3,251,2
2667,2,11,7,5,238,1
1507,3,28,16,5,123,2
873,1,15,6,3,144,2
705,2,26,1,5,73,2
924,3,13,16,3,196,2
503,2,22,9,2,218,2
2557,1,14,16,5,210,1
653,1,14,2,2,220,2
626,2,12,3,4,85,1
277,2,1,10,4,278,1
2448,3,26,3,4,103,1
945,2,1,16,3,235,1
2660,3,28,1,5,60,2
2602,1,11,11,3,121,2
1840,2,13,3,4,32,1
685,2,28,11,3,103,2
277,2,6,2,3,58,1
1547,1,18,14,5,74,2
1374,2,15,4,5,197,2
2963,2,25,12,4,216,2
1222,3,11,8,5,47,2
2886,1,17,1,2,179,1
951,3,10,16,5,152,2
195,2,14,9,4,81,1
2203,2,12,12,3,177,1
332,1,11,16,1,76,1
969,3,6,12,1,192,2
2400,2,25,15,2,269,1
1670,3,30,4,5,211,1
2513,1,11,14,1,297,1
1760,3,30,12,2,104,2
1529,1,25,10,3,146,2
2545,2,24,3,4,236,2
1022,2,24,4,3,102,1
2254,3,27,1,4,155,1
1510,3,6,16,4,192,1
1909,1,19,5,2,109,2
1822,2,20,6,2,206,1
1916,1,16,13,1,99,2
1343,3,16,16,5,224,1
2216,2,7,1,1,166,2
544,1,29,5,5,163,1
680,1,22,7,5,291,2
1912,2,6,10,2,107,1
736,1,10,5,3,204,2
2943,2,10,1,1,176,1
65,2,16,1,4,195,1
2084,3,18,3,4,159,1
2864,1,14,14,2,169,2
265,2,30,7,5,104,1
2445,2,11,11,3,139,2
236,3,18,10,4,291,2
819,3,4,14,1,237,1
1133,3,8,15,1,170,2
2820,2,19,15,2,293,2
1207,1,15,6,1,161,2
1119,3,8,9,3,133,2
2722,3,18,11,3,89,1
1637,1,23,7,5,214,1
458,3,21,6,5,211,2
1429,2,15,2,2,70,1
2992,3,12,8,1,61,1
1902,1,7,14,4,149,2
449,3,28,4,5,229,1
2771,2,7,9,4,285,1
771,1,18,4,1,146,2
326,2,28,12,3,58,2
2671,2,16,4,2,33,1
2630,2,28,8,3,241,1
1261,1,28,7,1,192,1
2892,2,19,11,1,113,1
1175,1,14,4,4,219,1
375,3,10,8,5,58,1
1561,3,23,11,4,158,2
548,3,10,7,3,68,2
2456,3,17,4,4,107,1
1686,2,8,13,1,40,1
1410,2,29,4,3,299,1
2804,3,1,6,5,125,1
17,1,26,3,3,58,1
2414,3,8,4,5,271,2
689,2,27,10,3,136,2
1193,2,5,1,1,160,2
124,2,26,14,5,104,2
1051,2,20,9,5,297,2
2488,3,1,11,1,161,2
1062,1,24,7,5,163,2
2174,3,4,7,4,144,2
765,2,11,15,4,138,2
327,1,2,9,3,42,2
2146,1,10,1,5,78,2
1090,1,15,16,4,286,2
2094,2,4,5,3,273,2
804,2,24,8,1,252,1
2793,3,28,9,3,40,1
1698,3,12,11,2,50,2
1018,3,28,14,3,98,1
2068,3,6,14,1,298,1
1405,2,17,15,2,149,1
950,2,13,6,5,196,1
2228,3,21,6,5,214,2
2338,3,20,11,3,255,1
2428,3,22,5,1,181,1
764,3,22,15,4,154,1
940,2,16,9,4,105,2
626,2,16,6,2,170,2
1967,3,9,13,4,81,2
2584,3,1,14,1,39,1
2749,3,13,4,2,274,1
1153,1,3,15,3,109,2
603,1,30,12,1,140,2
2697,2,4,1,2,169,1
2396,2,21,10,2,153,1
1615,1,4,2,4,90,1
2337,1,26,1,5,274,2
1477,1,4,1,4,270,1
1618,1,5,16,2,33,2
1970,2,11,5,5,113,2
372,3,20,7,1,118,1
704,1,30,6,4,243,1
1301,2,18,10,3,104,2
2270,3,5,4,2,215,1
2369,2,23,1,3,299,1
584,2,18,8,3,272,1
191,1,18,13,2,105,1
2563,3,21,5,1,209,1
2655,2,7,16,4,299,1
2292,1,10,1,4,283,1
206,3,6,1,2,217,2
2329,2,14,16,3,272,2
2150,1,24,9,2,30,1
2917,2,14,15,5,262,1
2870,1,24,7,2,295,2
2374,2,8,11,5,211,1
2865,3,30,4,1,167,1
553,2,14,8,5,280,1
1840,3,3,8,5,136,2
873,3,17,2,5,70,2
1612,2,28,6,2,84,1
1828,2,21,13,2,98,2
2224,1,30,7,1,216,1
2370,1,6,3,2,108,2
279,2,6,3,2,63,2
2969,2,3,10,4,51,1
772,2,21,8,1,42,2
1066,2,20,14,3,231,2
1095,3,7,1,5,125,2
68,2,19,16,1,64,2
2313,3,24,6,4,77,2
2278,2,20,3,2,61,2
2583,2,10,15,2,272,2
2464,3,17,14,4,161,1
2700,1,15,1,5,245,2
2098,3,17,14,3,87,2
667,2,28,11,2,240,1
2990,1,3,13,2,64,2
69,1,16,15,4,110,2
1332,1,4,6,2,71,1
1939,3,2,13,4,35,2
825,2,5,8,4,49,2
2288,2,8,12,4,201,2
1900,1,29,15,5,231,2
1287,3,11,15,4,299,1
1522,1,29,9,1,124,2
1737,2,12,16,2,288,2
2251,3,19,11,3,160,1
2294,1,28,13,2,251,2
2611,3,18,2,1,179,1
1093,1,5,10,2,280,1
1984,2,28,12,4,56,2
2744,3,9,2,3,121,2
2859,1,24,14,3,273,2
1688,3,27,3,3,145,1
1683,2,3,4,3,288,1
1560,1,3,8,4,75,2
242,1,30,9,2,168,1
824,2,22,13,1,123,1
2209,1,17,7,4,108,1
727,1,27,16,2,202,1
62,3,11,13,4,233,1
1610,3,18,3,5,293,1
302,2,15,9,4,31,2
7,2,3,1,5,192,2
306,1,18,14,5,294,1
2037,2,29,5,3,196,1
266,3,7,13,2,48,1
2515,2,13,13,4,205,1
479,1,23,14,1,203,1
2459,3,11,1,5,38,1
2925,2,8,1,2,187,2
1779,3,9,9,3,218,1
2121,1,3,4,2,93,2
357,1,13,8,5,236,1
2852,3,22,6,1,224,2
2596,1,23,4,1,58,2
1103,2,10,10,5,76,1
2469,1,24,11,4,273,2
991,3,18,7,5,204,2
115,2,8,9,5,138,2
2942,1,30,5,1,287,2
2229,1,25,1,3,72,1
1722,3,20,4,5,31,2
1149,1,25,4,3,279,1
2633,1,4,16,4,103,2
2868,3,13,11,5,58,2
2040,3,12,4,3,169,1
1976,2,8,3,2,112,2
456,1,1,11,1,143,2
181,3,2,14,5,106,2
341,1,18,14,5,285,2
1265,2,1,16,3,263,1
1451,3,25,7,5,96,2
1918,2,30,15,4,224,2
110,2,13,10,2,258,2
1016,3,9,8,2,271,2
2188,3,22,10,3,204,2
2586,1,14,15,1,249,1
2555,2,29,4,2,52,1
292,2,12,3,1,211,1
475,2,27,10,2,49,2
1208,1,10,3,1,41,1
300,3,21,4,1,49,1
348,2,9,3,5,123,2
1110,1,14,9,5,146,2
2139,2,10,12,4,182,1
845,2,3,3,1,86,2
1988,3,30,16,4,207,1
561,2,15,9,4,104,1
2886,3,18,2,4,156,1
1201,2,15,5,3,40,2
2072,1,30,13,1,201,2
1945,2,17,6,4,208,2
2834,3,5,1,2,142,1
2363,2,2,7,4,194,1
951,2,21,2,4,86,1
1288,2,23,10,4,117,1
1232,1,22,14,5,262,1
1576,2,9,4,4,168,2
2054,3,11,7,1,150,1
2876,3,9,3,3,38,2
1055,2,13,11,1,31,1
1378,1,18,15,4,247,2
434,2,27,1,4,190,2
1668,2,7,10,5,295,1
545,2,21,6,5,283,1
2882,3,18,9,3,171,1
1860,3,14,5,4,175,2
1346,2,5,13,3,238,2
2890,1,1,4,1,279,1
2572,3,18,15,5,196,1
1627,1,15,3,1,170,2
2000,3,11,4,3,202,2
172,2,18,7,1,132,2
1960,2,10,8,3,285,2
2562,3,11,13,5,200,2
307,3,18,6,2,262,1
1420,3,30,10,2,177,2
1099,3,16,12,2,80,2
2241,1,21,8,3,76,2
2567,3,15,9,1,253,2
2562,1,1,15,3,219,1
2609,2,28,5,3,289,1
2714,3,3,11,3,34,1
1587,3,28,11,4,160,2
2075,2,2,5,4,258,2
2873,2,24,12,3,221,2
2407,3,5,3,2,117,2
485,2,26,9,5,191,1
443,1,8,14,2,181,1
2555,3,1,11,1,293,2
977,1,29,16,2,159,2
236,3,16,8,1,210,2
300,1,22,15,2,80,2
1140,2,27,5,1,218,2
2861,1,15,2,2,30,2
319,3,19,9,1,191,1
1131,3,11,1,5,204,2
1850,1,24,14,4,66,2
2243,1,21,3,4,239,1
1858,1,12,13,4,217,2
1055,1,13,2,3,230,1
2455,2,7,5,1,83,1
2450,3,7,9,5,270,1
2397,3,11,6,5,284,2
2094,3,8,4,5,234,1
572,2,23,4,2,284,2
1632,2,28,12,3,242,2
965,1,8,13,5,201,2
628,1,24,13,4,96,1
1661,3,1,2,3,49,2
1000,2,11,8,5,145,1
1281,2,19,4,1,287,1
2459,3,14,3,1,222,2
929,3,14,10,4,248,2
1564,3,19,3,4,77,2
2040,3,10,14,2,110,2
1888,1,16,11,2,230,2
2887,2,29,6,2,204,1
1535,3,27,4,4,101,2
1637,3,4,8,4,134,1
328,1,9,15,3,83,2
2399,3,29,7,1,99,2
907,3,25,6,3,290,1
2890,2,19,10,1,266,1
534,2,7,9,2,190,2
1426,2,13,16,3,122,2
46,3,26,9,1,123,1
928,1,3,4,3,292,1
1979,3,10,7,2,191,2
1482,3,27,12,4,220,2
59,2,13,2,4,153,2
1598,3,1,1,3,256,2
395,1,8,15,4,221,2
2924,1,17,2,4,54,2
488,3,26,6,4,142,1
2597,3,5,13,3,83,1
2757,1,11,13,4,233,1
1917,2,24,1,5,33,1
1048,3,29,14,2,145,1
2456,1,21,15,3,186,1
1331,1,4,2,3,215,1
2313,1,10,16,2,72,2
943,1,10,11,3,96,2
2472,1,28,3,4,234,1
343,3,28,6,1,56,1
1587,2,28,8,2,297,2
1928,2,27,1,2,258,2
347,2,8,1,2,232,2
2711,1,29,12,5,287,2
1586,2,20,3,1,118,2
1270,2,5,2,2,283,1
1705,1,4,9,5,190,2
914,2,10,14,2,185,2
1334,3,23,7,1,278,1
610,1,27,4,3,224,2
2986,1,29,2,5,148,1
468,3,8,1,2,207,1
2302,2,10,12,4,73,2
1228,2,21,4,1,48,1
2467,1,9,7,5,112,1
1721,2,23,9,1,108,1
367,2,12,11,2,270,1
2629,2,15,13,3,222,2
2024,1,26,13,2,291,1
1796,3,19,8,2,276,1
2920,2,6,10,5,216,1
2713,1,17,13,1,280,2
2099,3,19,6,3,225,2
374,3,23,13,2,287,2
1692,3,6,15,5,95,2
2958,1,5,12,1,110,2
2791,1,2,4,1,134,2
420,1,5,13,1,109,2
1972,2,26,9,4,236,1
1724,2,26,4,4,41,2
1468,2,19,10,3,64,1
1781,3,18,5,3,198,1
2229,1,5,13,5,44,1
2639,1,5,5,3,146,1
2861,1,30,6,2,80,2
1574,2,6,13,1,206,1
2187,1,9,3,1,277,2
991,3,13,12,5,133,2
515,2,9,15,4,256,2
1531,2,28,4,3,238,1
1459,3,1,13,2,101,1
92,3,4,7,3,171,2
1509,2,19,6,5,41,1
164,3,27,8,5,144,1
2075,2,29,12,1,195,2
2188,2,29,10,1,153,1
1837,1,15,3,2,34,1
28,1,27,11,4,263,1
160,1,10,10,5,281,1
1590,1,21,6,5,240,2
508,2,23,11,3,87,1
2253,2,9,9,3,87,2
87,1,2,7,4,141,2
808,2,1,5,3,246,1
2935,3,25,7,2,93,2
1978,1,29,3,4,297,1
2234,1,3,7,4,207,2
319,2,29,3,2,56,2
27,3,13,1,3,127,2
1789,2,3,3,5,257,1
2906,1,8,2,3,131,2
1841,3,26,13,1,186,2
470,3,8,14,1,283,2
1042,2,3,4,4,172,1
1695,3,8,12,5,65,1
1602,3,2,16,4,131,1
2494,2,8,5,4,273,1
1835,3,10,14,5,224,2
1647,1,26,13,5,131,1
2827,2,2,6,3,228,2
466,1,28,7,3,99,2
2982,3,30,14,4,221,2
387,3,28,15,3,169,2
1602,1,5,15,5,123,2
2938,1,28,6,1,250,1
2032,2,13,6,3,58,2
966,3,29,4,4,55,2
1858,1,13,1,2,202,2
2891,3,17,10,5,199,1
1967,1,16,8,5,164,1
1752,2,18,16,3,146,1
1024,1,20,6,2,50,1
91,2,9,16,1,255,2
1815,3,24,9,3,175,2
2468,2,23,13,3,127,1
2037,3,3,13,2,140,2
1679,3,8,11,3,206,2
1616,1,16,12,4,229,2
1777,3,12,15,5,177,2
2391,3,17,11,4,117,1
1996,1,5,16,3,54,1
26,2,27,15,5,40,1
548,1,2,15,4,45,1
125,3,27,6,5,58,2
2918,3,1,14,2,104,2
86,2,23,4,4,282,2
802,2,1,1,3,93,2
1999,2,22,2,2,101,2
1539,1,20,10,5,106,1
2573,3,3,9,4,140,1
2592,1,22,16,1,165,2
578,3,10,6,5,69,1
562,1,23,1,1,97,2
331,1,21,11,4,178,1
1816,3,14,12,5,154,2
503,1,4,3,4,259,1
1188,2,7,2,1,226,2
1819,2,15,13,1,202,2
718,1,10,8,5,128,2
2848,3,19,1,4,166,1
816,2,28,4,3,82,2
2226,2,17,9,5,229,2
1746,3,30,11,5,43,2
2952,3,21,13,3,227,1
1440,2,3,8,2,205,1
2094,2,16,13,3,40,1
1702,3,29,3,4,188,1
2716,2,12,14,3,54,1
2542,1,14,15,3,102,1
2622,2,3,10,1,209,2
1145,2,28,7,1,146,1
38,3,21,14,1,51,2
2866,3,18,13,3,42,2
994,1,26,16,4,93,2
934,3,17,9,5,160,2
474,2,15,8,4,265,2
1580,3,2,6,1,215,2
2338,2,25,9,4,38,1
1234,1,12,4,1,225,2
2493,1,10,4,3,43,2
617,1,10,15,1,34,2
881,3,20,10,3,239,2
1199,3,1,5,3,157,2
1284,1,7,8,1,66,2
1929,3,3,10,4,62,2
1171,2,19,8,1,96,1
796,3,20,11,5,75,1
1226,1,28,3,3,43,2
34,1,13,1,5,59,2
169,2,30,15,4,288,1
667,2,26,7,2,199,1
1045,2,25,4,5,101,1
1258,1,14,1,1,244,1
1141,1,13,3,1,156,1
515,2,23,5,2,143,1
2813,1,22,6,3,196,2
1694,2,25,15,5,142,2
1154,2,26,10,1,200,2
535,2,9,2,1,287,1
2658,1,28,13,5,42,1
389,3,22,11,1,223,2
1752,2,7,5,1,184,2
382,3,22,1,4,122,2
1805,2,8,5,4,161,2
1593,3,5,1,2,71,1
2402,1,28,16,5,37,2
2599,1,24,2,2,135,2
606,1,22,1,4,224,2
973,2,12,9,2,66,1
1964,1,9,11,3,173,1
2205,3,3,15,2,74,2
1011,2,5,5,1,278,1
2226,2,29,11,3,226,1
2097,2,14,11,5,176,1
59,2,13,16,5,146,1
1216,2,6,7,3,244,2
2954,1,8,3,2,225,2
1805,2,1,16,5,259,1
715,2,6,7,4,171,1
2861,3,10,4,3,262,1
2452,3,9,15,5,162,2
905,1,17,11,5,110,1
517,2,30,1,3,146,1
97,3,29,15,2,210,1
1568,3,27,12,5,185,2
1664,3,4,14,2,116,2
1158,2,23,13,2,272,2
927,2,6,15,3,75,2
2418,1,29,11,5,214,2
884,2,29,16,4,201,2
2011,3,6,4,1,92,2
985,1,4,1,4,97,1
1773,3,25,7,3,299,2
1258,1,7,9,4,72,1
2989,3,26,9,2,74,2
1388,3,21,6,5,67,1
358,3,19,1,3,182,2
2807,1,16,6,4,264,1
2124,3,21,8,1,179,1
1166,1,17,9,1,185,1
2150,1,4,8,5,103,1
1033,2,15,4,3,134,1
2080,1,6,11,2,134,2
55,1,26,14,3,69,2
1648,1,17,6,5,185,1
2945,2,26,13,3,286,1
1188,1,8,8,1,103,2
2819,2,27,13,1,130,2
389,1,19,5,1,183,2
1517,3,26,10,5,257,2
2750,2,26,12,3,135,2
2475,2,12,7,5,39,2
2168,3,17,13,2,170,2
472,1,15,8,2,183,2
696,2,27,6,3,295,1
48,1,3,13,5,50,1
2010,1,26,5,3,80,2
843,1,24,10,2,262,2
289,2,7,1,5,227,2
536,2,2,8,1,188,2
1961,2,2,4,3,177,1
74,2,7,14,2,58,2
330,1,23,2,1,101,2
1976,3,21,3,2,222,1
2141,3,25,8,3,50,2
2499,3,12,15,2,103,1
2147,1,7,8,4,203,1
1275,1,11,15,2,242,2
1788,2,2,2,5,298,1
2540,2,11,13,1,117,1
1002,2,8,13,5,258,2
2603,2,22,12,1,144,1
1431,2,17,5,2,200,1
1170,1,24,8,2,235,2
1757,3,20,10,2,243,1
2889,1,4,6,5,44,2
2603,2,12,13,3,35,1
2829,3,16,12,4,40,2
73,2,11,12,1,49,1
1944,1,4,13,4,83,2
1116,2,29,6,3,167,2
2977,2,22,12,4,164,2
88,1,26,11,4,69,2
1924,3,19,14,5,150,1
812,1,1,16,5,261,2
1119,2,12,2,3,143,1
200,2,1,6,3,202,2
2771,1,4,15,1,185,2
1980,1,15,10,1,111,2
406,3,23,15,4,49,2
1733,2,16,4,4,274,2
454,2,16,7,5,192,1
2949,3,2,13,2,257,2
721,3,16,8,1,113,2
2803,1,14,15,3,289,1
2449,2,20,6,4,71,2
2163,3,6,5,4,131,1
2406,3,5,6,2,284,1
1683,1,23,10,3,203,1
1059,1,15,4,4,30,1
845,2,14,10,4,85,2
2709,1,7,7,5,240,1
1672,1,18,6,1,32,1
1812,3,22,2,3,108,1
2770,3,1,2,2,295,2
860,3,23,9,4,250,2
2085,2,6,11,5,52,2
2337,3,27,10,5,276,2
1516,3,17,3,5,70,2
1753,1,11,9,4,195,1
1782,3,24,5,1,191,2
1082,2,13,11,2,184,1
2465,1,14,7,1,257,2
2918,1,12,14,4,213,1
1051,3,4,2,3,171,1
264,1,11,13,2,237,1
568,1,16,12,3,255,2
217,3,6,12,4,162,2
1820,2,14,9,5,245,1
2109,1,18,12,1,289,2
43,1,18,13,1,201,2
231,3,4,2,5,124,1
2762,3,11,12,1,182,1
2051,3,9,7,5,66,1
2480,3,30,9,5,37,1
2410,2,29,12,5,256,2
1731,2,14,2,3,227,2
1146,1,1,1,2,98,1
676,1,11,2,3,110,1
2690,1,17,16,2,89,1
976,2,1,3,4,286,1
1643,3,10,9,3,220,1
2160,3,16,8,4,226,2
895,2,18,6,3,105,2
553,3,4,3,3,209,1
2519,1,25,11,2,90,2
1366,1,18,2,3,247,1
624,1,15,9,3,175,1
2381,2,25,3,4,145,1
2905,1,12,15,1,134,2
2776,3,25,8,3,273,2
1638,1,8,16,3,165,2
2507,2,18,1,1,37,1
1778,1,15,11,4,114,1
2525,1,7,9,3,110,1
1066,3,3,16,4,79,1
1263,2,8,4,5,134,1
1750,3,27,15,2,255,1
2045,1,26,12,3,126,2
2421,1,12,1,2,217,1
2837,2,1,8,5,245,1
1285,1,14,14,5,125,1
1178,2,20,1,3,286,2
1064,1,9,1,5,176,2
1585,3,5,12,4,206,2
860,3,13,9,1,73,1
220,2,25,11,1,150,1
2139,3,30,12,4,247,2
872,3,14,1,2,180,2
1225,1,5,4,4,197,1
1471,1,17,7,4,143,1
2450,2,12,14,1,83,2
257,1,30,16,5,42,2
293,3,15,13,4,125,2
339,3,13,5,5,113,1
1633,2,10,16,2,113,1
882,1,6,3,2,52,1
474,1,9,14,3,59,1
653,1,20,3,1,196,2
2340,3,16,5,5,190,2
2050,2,30,8,4,170,2
2856,1,19,4,2,122,2
1453,1,14,5,1,253,1
1225,3,24,6,4,237,2
232,2,27,8,3,241,1
1604,1,12,14,3,189,1
2210,1,29,13,2,232,1
2452,1,1,12,4,87,1
2944,1,5,1,4,108,2
1950,3,24,13,3,159,2
2586,1,13,10,2,46,2
1944,3,16,7,1,88,1
1718,3,24,12,3,83,2
175,1,24,14,2,135,1
864,1,1,12,2,123,2
134,2,3,9,1,192,1
1192,2,19,12,1,196,1
2606,1,2,16,2,136,2
2340,2,24,16,4,187,1
1999,2,22,13,5,112,2
785,3,7,7,3,89,2
1947,1,4,4,4,32,1
486,3,22,16,5,70,1
2954,1,18,8,1,292,2
328,3,30,4,2,178,2
923,3,18,11,1,68,1
1352,3,22,15,3,284,2
1599,3,23,15,1,101,1
1154,2,29,10,2,281,2
749,1,1,8,3,249,2
381,1,10,13,1,66,2
1925,3,18,8,1,91,2
2810,1,9,3,2,119,2
669,2,4,15,2,189,1
1624,3,13,2,1,205,1
2519,2,5,3,1,230,2
2241,2,5,4,4,290,1
2728,3,10,3,3,281,2
1497,1,26,13,3,119,1
581,1,10,15,3,75,1
2273,1,1,3,3,78,1
886,3,22,9,4,269,2
2783,1,29,11,4,165,1
789,1,11,10,3,203,2
593,3,10,3,4,88,1
1870,1,1,15,4,145,1
666,1,9,15,3,156,1
73,2,8,14,4,234,1
2474,2,18,3,3,278,1
507,2,12,14,4,159,1
2506,3,23,16,1,66,1
524,1,21,16,1,107,1
1255,1,9,3,3,207,2
1884,2,22,4,3,58,1
2184,3,3,13,5,289,1
1396,2,27,10,4,152,2
1799,3,7,6,4,279,2
1029,1,22,4,5,166,1
1410,1,23,10,1,296,1
482,2,6,3,2,295,2
1676,2,17,14,2,70,1
1668,2,26,14,1,111,1
2376,2,17,3,3,294,2
1383,1,1,10,3,85,1
921,1,6,5,5,245,2
2191,1,12,10,2,78,2
1611,3,21,14,4,46,1
634,2,1,14,1,288,1
740,2,8,12,5,188,1
1450,3,17,4,3,192,1
616,1,17,2,5,51,2
682,1,23,13,1,49,1
1146,1,14,15,5,215,1
1991,1,27,7,3,209,1
720,1,19,3,3,112,1
1363,2,24,4,5,76,1
542,2,29,13,3,71,1
1514,1,10,11,5,185,2
179,2,21,4,3,265,2
586,1,19,11,4,54,2
2074,2,23,16,3,155,1
1834,3,19,2,3,287,2
19,1,16,9,4,155,1
2425,1,30,8,2,38,2
1137,2,4,13,1,76,2
1384,2,22,7,1,45,1
2200,1,5,15,5,98,1
2497,1,5,1,4,173,2
1737,3,16,4,3,164,1
1738,2,10,8,4,278,2
2181,3,5,10,3,285,1
36,3,17,7,4,244,2
777,3,22,8,4,281,2
2490,1,6,11,3,88,1
1753,3,14,3,2,203,1
850,3,13,4,3,248,2
2672,3,25,11,4,215,1
1509,2,1,3,5,208,2
1815,3,29,14,4,278,1
93,1,8,8,1,149,2
3,1,7,1,1,115,2
776,2,1,14,3,255,1
675,2,1,6,5,86,2
89,2,12,14,5,67,2
2531,2,7,9,2,123,2
877,3,3,14,2,288,1
1773,3,30,4,1,123,2
1958,1,4,3,2,110,2
2467,3,6,4,1,51,1
2359,3,10,5,3,186,2
1980,3,15,11,2,119,1
1727,2,20,13,4,44,1
1009,1,12,1,1,173,1
2810,3,19,3,5,281,2
233,3,28,10,4,265,2
972,2,17,16,5,173,1
1409,2,14,7,1,90,1
2220,3,9,8,1,154,2
107,3,14,6,2,201,1
2096,3,6,1,1,83,1
1331,3,1,2,5,90,1
1017,1,24,14,4,125,1
2263,2,5,12,3,102,1
2428,1,19,10,5,232,2
2419,1,11,14,1,148,1
254,1,11,1,2,99,2
1917,3,16,12,2,73,2
291,1,10,13,5,225,2
2310,2,16,2,3,218,2
2875,2,1,11,5,41,2
1195,3,21,3,1,189,1
1198,1,27,10,3,253,2
591,1,3,2,4,208,1
2465,3,29,13,3,74,2
719,2,1,6,1,104,2
720,2,19,15,1,155,1
1004,2,15,15,5,252,2
1167,3,18,4,2,126,2
2880,3,13,8,3,162,1
1722,3,8,8,3,33,2
1207,2,6,10,1,284,1
592,2,27,12,2,278,2
1734,2,5,12,5,62,1
2782,1,14,12,5,87,2
2333,1,13,6,5,247,2
1388,2,19,3,3,54,2
733,2,23,2,3,113,2
1336,1,22,11,5,212,1
831,3,27,4,4,226,1
745,2,12,9,1,263,1
37,2,17,9,1,169,2
2004,3,19,7,5,236,1
371,3,21,15,1,168,1
2070,3,29,11,2,122,2
203,2,17,8,3,267,1
1694,1,4,14,1,243,2
64,1,25,14,5,53,1
2308,3,19,16,2,281,1
2362,2,25,11,1,215,2
910,1,29,8,5,272,2
1565,2,2,16,4,185,2
1468,1,26,7,2,265,1
2119,3,15,2,5,59,2
1703,1,6,16,1,32,2
589,3,12,2,1,182,1
390,2,1,11,2,206,1
1386,3,9,15,5,111,2
335,2,11,15,4,241,2
770,3,30,10,3,286,1
808,2,10,2,2,43,2
